remark,"CSV-Import-Export"
remark,"Date = Tue Apr 17 17:13:00 2024"
remark,"Version = RSLogix 5000 v33.01"
remark,"Owner = "
remark,"Company = "
0.3
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,,IDH_ADDR_DM5205," - OMR: DM5205",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,CC3_TEMPERATURE,"IDH Outlet Temperature - OMR: DM5209",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,CC3_TEMPERATURE,"IDH Outlet Temperature - OMR: DM5209",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,PREVIOUS_CC3_OUTPUT,"Previous CC3 Output - OMR: DM5210",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,PREVIOUS_CC3_OUTPUT,"Previous CC3 Output - OMR: DM5210",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,CC3_OUTPUT,"CC3 Cooling Valve Output - OMR: DM5211",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,CC3_OUTPUT,"CC3 Cooling Valve Output - OMR: DM5211",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,HEX_OUTPUT,"HEX Output - OMR: DM5212",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,HEX_OUTPUT,"HEX Output - OMR: DM5212",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,SCALED_HEX_OUTPUT,"Scaled Hex Output - OMR: DM5213",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,SCALED_HEX_OUTPUT,"Scaled Hex Output - OMR: DM5213",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,CC3_SETPOINT_AO,"CC3 Setpoint Out - OMR: DM5215",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,CC3_SETPOINT_AO,"CC3 Setpoint Out - OMR: DM5215",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,PHYSICAL_OUTPUT_104,"Physical Output (104) - OMR: DM5217",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,PHYSICAL_OUTPUT_104,"Physical Output (104) - OMR: DM5217",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_12_SCALED,"T51-12 SCALED - OMR: DM5221",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_12_SCALED,"T51-12 SCALED - OMR: DM5221",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRIER_FLOW_STPT_EAST_4TH_AI," - OMR: DM6",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM7," - OMR: DM7",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRIER_FLOW_STPT_EAST_CIP_AI," - OMR: DM8",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM800," - OMR: DM800",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM801," - OMR: DM801",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM9," - OMR: DM9",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRIER_EAST_FLOW_STPT," - OMR: DM900",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM901," - OMR: DM901",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM902," - OMR: DM902",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRIER_FROM_STER_CIP_STEP,"STERILIZER CIP SEQUENCE TO SET P117 P66 SPEED - OMR: DM910",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,CHEM_FLOW,"CHEMETATOR FLOW - OMR: DM920",REAL,,"(RADIX := Float, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM930," - OMR: DM930",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRIER_DRY_FLOW_EAST,"COMIL FLOW - OMR: DM934",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_DM935," - OMR: DM935",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRIER_DRY_FLOW_FINE_GRIND,"FINE GRINDER FLOW < 3.0 - OMR: DM939",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_00," - OMR: HR01.00",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_01," - OMR: HR01.01",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_02," - OMR: HR01.02",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_03," - OMR: HR01.03",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_04," - OMR: HR01.04",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_05," - OMR: HR01.05",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_06," - OMR: HR01.06",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_07," - OMR: HR01.07",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_08," - OMR: HR01.08",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_09," - OMR: HR01.09",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_10," - OMR: HR01.10",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR01_11," - OMR: HR01.11",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_00," - OMR: HR02.00",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_01," - OMR: HR02.01",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_02," - OMR: HR02.02",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_03," - OMR: HR02.03",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_04," - OMR: HR02.04",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_05," - OMR: HR02.05",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_06," - OMR: HR02.06",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_07," - OMR: HR02.07",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_08," - OMR: HR02.08",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_09," - OMR: HR02.09",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_10," - OMR: HR02.10",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_11," - OMR: HR02.11",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_12," - OMR: HR02.12",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR03_00," - OMR: HR03.00",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR03_01," - OMR: HR03.01",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR10_00," - OMR: HR10.00",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR10_01," - OMR: HR10.01",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR10_02," - OMR: HR10.02",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR10_03," - OMR: HR10.03",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T000_TMR," - OMR: TIM000",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T005_TMR," - OMR: TIM005",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T006_TMR," - OMR: TIM006",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T010_TMR," - OMR: TIM010",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T015_TMR," - OMR: TIM015",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T016_TMR," - OMR: TIM016",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T017_TMR," - OMR: TIM017",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T021_TMR," - OMR: TIM021",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T022_TMR," - OMR: TIM022",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T023_TMR," - OMR: TIM023",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T024_TMR," - OMR: TIM024",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T025_TMR," - OMR: TIM025",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T026_TMR," - OMR: TIM026",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T027_TMR," - OMR: TIM027",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T028_TMR," - OMR: TIM028",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T029_TMR," - OMR: TIM029",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T032_TMR," - OMR: TIM032",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T033_TMR," - OMR: TIM033",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T034_TMR," - OMR: TIM034",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T035_TMR," - OMR: TIM035",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T036_TMR," - OMR: TIM036",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T037_TMR," - OMR: TIM037",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T038_TMR," - OMR: TIM038",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T039_TMR," - OMR: TIM039",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T060_TMR," - OMR: TIM060",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,ALARM_SILENCE_RESET_TIMER_TMR,"ALARM SILENCE RESET TIMER - OMR: TIM062",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,RESET_P_B_RESET_TIMER_TMR,"RESET P.B. RESET TIMER - OMR: TIM063",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,COUNTER_STOP_RESET_TIMER_TMR,"COUNTER STOP RESET TIMER - OMR: TIM064",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,ALARM_SILENCE_TIMER_TMR,"ALARM SILENCE TIMER - OMR: TIM065",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,STOP_COMIL_DELAY_TMR,"STOP COMIL DELAY - OMR: TIM066",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,OZONE_LEAK_DELAY_TMR,"Ozone Leak Delay - OMR: TIM068",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,OZONE_TROUBLE_DELAY_TMR,"Ozone Trouble Delay - OMR: TIM069",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_SATAKE_BYPASS_REMINDER,"SATAKE Bypass Enabled with No Alarms Present",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,CHEM_TEST_FLOW_AVG_1,"CHEMETATOR FLOW AVG (minute)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,CHEM_TEST_FLOW_AVG_2,"CHEMETATOR FLOW AVG (hour)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T_51_1_PROPORTIONAL,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_1_INTEGRAL,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_1_DERIVATIVE,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_1_SAMPLING,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_2_PROPORTIONAL,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_2_INTEGRAL,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_2_DERIVATIVE,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_2_SAMPLING,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_5_PROPORTIONAL,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_5_INTEGRAL,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_5_DERIVATIVE,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_5_SAMPLING,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_3_S_PROPORTIONAL,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_3_S_INTEGRAL,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_3_S_DERIVATIVE,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_3_S_SAMPLING,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_3_W_PROPORTIONAL,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_3_W_INTEGRAL,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_3_W_DERIVATIVE,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_3_W_SAMPLING,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRI_CONT_P116_PV,"P116 CONTROLLER PV",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRI_CONT_P118_PV,"P118 CONTROLLER PV",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRIER_BATCH_NUM,"Drier Batch Number",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRI_EAST_OSC_ARM_ON,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T51_3_PID_AUTO_MAN,"T51-3 AUTO/MAN",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_1_PID_LOOP_STATUS,"(NGC)",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_2_PID_LOOP_STATUS,"(NGC)",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_5_PID_LOOP_STATUS,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_3_S_PID_LOOP_STATUS,"(NGC)",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_12_PID_LOOP_STATUS,"(NGC)",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_3_W_PID_LOOP_STATUS,"(NGC)",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_12_SUMMER_WINTER,"T51-12 Summer Winter Selection",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRIER_COOK,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRIER_FLOW_SPIKE_ALARM,"DRIER FLOW SPIKE ALARM",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRIER_FLOW_SPIKE_ALARM_ACK_DO,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRI_LOCAL_ALARM_DO,"SIGNAL TO DRIER PLC TO TURN ON LOCAL ALM",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRI_LOCAL_ALM_LOCKOUT_DO,"LOCKS OUT ALARM IN PLC",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_3_W_PID_OUTPUT_FORCE,"FORCE CC1 CONTROL VALVE WINT(PID MAN ON)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T52_49_RAW,"small cooling tower return from cc3",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T52_50_RAW,"cc3 inlet temp",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_11_RAW,"chiller #1 inlet temp (hot)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_AV51_11_CLOSE,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_AV51_11_OPEN,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_AV51_12_CLOSE,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_AV51_12_OPEN,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_AV51_13_CLOSE,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_AV51_13_OPEN,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_12EF2_ZC_DO,"IDH Economizer Zone2 valve Output",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_12EF2_ZH_DO,"IDH Economizer Zone2 valve Opened",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,PU_51_1A_PROVE,"chiller #1 recirc pump A",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,PU_51_2A_PROVE,"chiller #2 recirc pump A",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,PU51_2B_PROVE,"chiller #2 recirc pump B",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,PU52_2A_PROVE,"small cooling tower recirc pump A",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,PU_51_1B_PROVE,"chiller #1 recirc pump B",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,PU52_2B_PROVE,"small cooling tower recirc pump B",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,INTAKE_BOTTOM_CLOSED,"Intake bottom valve closed feedback",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,INTAKE_MIDDLE_CLOSED,"Intake middle valve closed feedback",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,ZONE2_EXHAUST_FEEDBACK,"Zone2 valve exhaust feedback",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,ZONE2_REC_FEEDBACK,"Zone2 recirculation feedback",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,ZONE4_EXHAUST_FEEDBACK,"Zone4 exhaust feedback",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,ZONE4_REC_FEEDBACK,"Zone4 recirculation feedback",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
