remark,"CSV-Import-Export"
remark,"Date = Tue Apr 17 17:13:00 2024"
remark,"Version = RSLogix 5000 v33.01"
remark,"Owner = "
remark,"Company = "
0.3
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,,TIMER0_STATUS,"PULSE 1 SEC. ON 1 SEC. OFF",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,TIMER1_STATUS,"PULSE 1 SEC. ON 1 SEC. OFF",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_10SECONDS_STATUS,"10 SECONDS PULSATION",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_1MINUSSECONDSMINUS2_STATUS,"10 SECONDS PULSATION",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,_10_SEC_PULSE_STATUS,"10 sec pulse every 10 min",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_15SEC_PULSE_STATUS,"15 sec pulse every 5 min",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,PS4TIMER_STATUS,"DELAY AFTER VACUUM",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,PS7TIMER_STATUS,"DELAY BEFORE STEAM",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,PS9TIMER_STATUS,"STERILIZATION TIME",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,STERILIZATION_TIME_MORE_TIME,"Sterilization Time (more time)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,PS12TIMER_STATUS,"DELAY FOR SEPARATOR LEVEL",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,PS14TIMER_STATUS,"DELAY BEFORE MONITORING "keep V-104 open to Dra...",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,LOWTEMPREC_STATUS,"LOW TERMPERATURE MINIMUM REC. TIME",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,CS2TIMER_STATUS,"DELAY AFTER LOW LEVEL B.T.",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,CS3TIMER_STATUS,"DELAY BEFORE VOTATOR START",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,CS4TIMER_STATUS,"DELAY BEFORE STEAM",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,CS5TIMER_STATUS,"PRERINSE TIME",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,CS7TIMER_STATUS,"RINSE TIME",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,CS10TIMER_STATUS,"STOP PULSATION VOTATOR",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,CS13TIMER_STATUS,"DETERGENT TIME #1",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,CS13MINUS2TIMER_PV,"DETERGENT TIME",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,CS14TIMER_STATUS,"RINSE RECIRCULATION",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,CS15TIMER_STATUS,"DELAY BEFORE EMPTYING B.T.",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,CS17TIMER_STATUS,"SYSTEM IN RECIRCULATION",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,CS20TIMER_STATUS,"ACID TIME 10 MIN.",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,ACID_MONTHLY_TIME_15,"ACID MONTHLY TIME 15 MIN.",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,CS22TIMER_STATUS,"FLUSH TO DRAIN",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,CS23TIMER_STATUS,"DELAY BEFORE EMPTYING B.T.",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,SS2TIMER_STATUS,"WATER FEED",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,SS3TIMER_STATUS,"EMPTY SEPARATOR",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,SS5TIMER_STATUS,"DELAY BEFORE WATER TO DRAIN",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,SS6TIMER_STATUS,"SYSTEM IN RECIRCULATION",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,SS6ATIMER_STATUS,"10 min delay before stop steam,and P64,72",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,SS7TIMER_STATUS,"EMPTY STERILE TANK",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,SS9TIMER_STATUS,"RECIRCULATION",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,SS10TIMER_STATUS,"STOP STEAM",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,SS11TIMER_STATUS,"SHUTDOWN COMPLETED",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,SPARE_STATUS,"SPARE_Status",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_5SEC_DELAY_STATUS,"Sterile tank low level 3 sec delay timer",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,WS1TIMER_STATUS,"COMPENSATE WATER",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,WS2TIMER_STATUS,"CLOSE WATER VALVE",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,SLCS1TIMER_STATUS,"DELAY BEFORE RECIR.",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,SLCS2TIMER_STATUS,"RECIRCULATION TIME",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,ACID_INJECTION_DONE,"Sanitizer injection duration timer",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,ACID_MONTHLY_INJECTION_TIMER,"ACID MONTHLY INJECTION TIMER",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3_MIN_TIMER,"3 min Timer",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_10_MIN_TIMER,"10 min Timer",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_2_MIN_TIMER,"2 min timer",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,Tag_3_SEC_TIMER,"3 sec timer",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,CAUSTIC_MAX_DURATION_TIMER,"Caustic Max. Duration Timer",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,CAUSTIC_PUMP_STOP_DELAY,"Caustic Pump Stop Delay Timer",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,RINSE_2_MAX_TIME,"Rinse #2 Max Time",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,DELAY_FOR_VERT_CONDENSER,"Delay for Vert. Condenser Back Flush",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,END_OF_BACK_FLUSH,"End of Back Flush",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,P67_OFF_TIME,"P67 OFF Time",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_VAC_STPT_AR,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_VAC_STPT_AI,"STERILIZER VAC STPT",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_VAC_OUT_AI,"STER VAC PID OUTPUT",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_TR74_OUT_AI,"STER TR74 PID OUTPUT",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_LEVEL_SEP_OUT_AI,"STER SEPARATOR LEVEL PID OUTPUT",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_FLOW_STPT_AR,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_FLOW_OUT_AI,"STER FLOW PID OUTPUT",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_COND_STPT,"Sterilizer CIP Conductivity Setpoint (mS)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_AUTO_PB_DI,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_490_11,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_490_10,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_MANUAL_PB_DI,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_MONTH_PB_DI,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_SHORT_PB_DI,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_TIM_245,"TIMER 245 STATUS",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_TIM_247,"TIMER 247 STATUS",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_TIM_248,"TIMER 248 STATUS",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_TIM_249,"TIMER 249 STATUS",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_P118_START_DO,"P118 PUSH BUTTON",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_SHORT_DO,"STERILIZER CIP",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_MONTH_DO,"STERILIZER CIP",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_MANUAL_DO,"STERILIZER CIP",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_AUTO_DO,"STERILIZER CIP",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CAUSTIC_PULSE_PREV,"STERILIZER CIP CAUSTIC FLOW PULSE TOT",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CAUSTIC_PULSE,"STER CIP CAUSTIC FLOW PULSE (2lt/p)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STERILE_TK_TEMP,"sterile tank temp",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_TR74,"STERILE LOOP TEMP (Before Loop)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_TR74A,"STERILE LOOP TEMP (After Loop)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_DTRGNT_FLOW_LO,"Sterilizer CIP Detergent Flow Low",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_DTRGNT_COND_LO,"Sterilizer CIP Detergent Conductivity LO",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,SYS_WATCH_STER_OPEN,"MONITOR 1 MIN TIMER 254.0",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PH_SFTK_INTLK_ALM,"Cannot Start CIP - Close Outlet Valves",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
