remark,"CSV-Import-Export"
remark,"Date = Tue Apr 17 17:13:00 2024"
remark,"Version = RSLogix 5000 v33.01"
remark,"Owner = "
remark,"Company = "
0.3
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,,IDH_ADDR_HR02_08,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_09,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_10,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_11,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_12,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR03_00,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR03_01,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR10_00,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR10_01,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR10_02,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR10_03,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T000_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T005_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T006_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T010_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T015_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T016_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T017_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T021_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T022_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T023_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T024_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T025_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T026_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T027_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T028_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T029_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T032_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T033_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T034_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T035_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T036_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T037_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T038_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T039_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T060_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,ALARM_SILENCE_RESET_TIMER,"ALARM SILENCE RESET TIMER",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,RESET_P_B_RESET_TIMER,"RESET P.B. RESET TIMER",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,COUNTER_STOP_RESET_TIMER,"COUNTER STOP RESET TIMER",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,ALARM_SILENCE_TIMER,"ALARM SILENCE TIMER",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,STOP_COMIL_DELAY,"STOP COMIL DELAY",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,OZONE_LEAK_DELAY,"Ozone Leak Delay",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,OZONE_TROUBLE_DELAY,"Ozone Trouble Delay",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_COND_STPT,"Sterilizer CIP Conductivity Setpoint (mS)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STERILIZER_RUNNING_STATUS,"2'=S/D, 3=CIP, 4=Park, 5=CIP>Target, 6=??'",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_TR74A,"STERILE LOOP TEMP (After Loop)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_TR74,"STERILE LOOP TEMP (Before Loop)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_VAC_OUT_AI,"STER VAC PID OUTPUT",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_VAC_STPT_AI,"STERILIZER VAC STPT",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_LEVEL_SEP,"SEPARATOR LEVEL",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_LEVEL_SEP_STPT_AI,"SEPARATOR LEVEL",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_LEVEL_SEP_OUT_AI,"STER SEPARATOR LEVEL PID OUTPUT",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_FLOW_PASSTHRU,"Sterilizer Flowrate to Chemetaor PLC",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_FLOW_STPT_AI,"FLOWRATE STPT",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_FLOW_OUT_AI,"STER FLOW PID OUTPUT",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CAUSTIC_PULSE,"STER CIP CAUSTIC FLOW PULSE (2lt/p)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CAUSTIC_PULSE_PREV,"STERILIZER CIP CAUSTIC FLOW PULSE TOT",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CHEM_IN_PARK_POSITION,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_TR74A_AFTER_LOOP,"STERILE LOOP TEMP (After Loop)",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STERILE_TK_TEMP,"sterile tank temp",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_COND1,"sterilizer CIP conductivity 0-100 ms/cm",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,WEST_VOT_TEMP,"west votator head temp",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_LEVEL_BALANCE_TK,"STERILIZER BALANCE TANK LEVEL %",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_LEVEL_STERILE_TK,"STERILIZER STERILE TANK LEVEL %",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_STEAM_PRESSURE,"STERILIZER STEAM PRESSURE LOW",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CAUSTIC_FLOW,"STERILIZER CIP CAUSTIC FLOW (0-50lt/min)",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_P64_STATUS,"STERILIZER P64 STATUS",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_P116_OUTPUT_RELAY,"P116 OUTPUT STATUS",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_P72_STATUS,"STERILIZER P72 STATUS",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_P119_STATUS,"STERILIZER P119 STATUS",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_SANITIZER_PMP,"Sterilizer Sanitizer Pump Status",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CAUSTIC_PMP,"Sterilizer Caustic Pump Status",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_P66_STATUS,"STERILIZER P66 STATUS",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_P67_STATUS,"STERILIZER P67 STATUS",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_P68_STATUS,"STERILIZER P68 STATUS",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_P69_STATUS,"STERILIZER P69 STATUS",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_P76_STATUS,"STERILIZER P76 STATUS",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_P118_STATUS,"STERILIZER P118 starter when in auto",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_P117_STATUS,"STERILIZER P117 STATUS",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PROCESS_START_SCADA_PB,"Sterilizer Process SCADA Start",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_START_SCADA_PB,"Sterilizer CIP SCADA Start",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_P116_START_DO,"P116 START PUSH BUTTON",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_P118_START_DO,"P118 PUSH BUTTON",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PROD_PURGE_SCADA_PB,"Sterilizer Production Purge SCADA Start",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_STATUS,"MONITORS IF IN CIP MODE",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_V116,"Vert. Condenser Cooling Water Valves",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_V115,"Vert. Condenser CIP Valve",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PROCESS_ALARM,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_STEAM_PRESSURE_ALM,"Sterilizer Low Steam Pressure Alarm",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_V88,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_V103_ACTUAL,"V103 STATUS (O/P INVERTED)",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_V77,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_V104,"V104 STATUS",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_V106,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_V107,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_V108,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_V109,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_V110,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_V90,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_V91,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_V93,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_V99,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_V100,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_V101,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PROCESS_PS1,"PROCESS STARTED",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PROCESS_PS6,"START P64",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PROCESS_PS7,"RECIRCULATION",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PROCESS_PS8,"START STEAM / POSITION VALVES",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PROCESS_PS2,"START P116 / P76",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PROCESS_PS3,"START P64",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PROCESS_PS4,"START VACUUM",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PROCESS_PS5,"START VACUUM MONITORING",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PROCESS_PS9,"START STERILIZATION TIME",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PROCESS_PS14,"SYSTEM FORWARD (ONLINE)",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PROCESS_PS15,"START PRODUCTION MONITORING",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PROCESS_PS18,"LOW TEMP RECIRC TIME (2min)",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PROCESS_PS10,"SYSTEM STERILE (READY)",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PROCESS_PS11,"TRANSITION TO PRODUCT",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PROCESS_PS12,"START FEED CONTROL",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PROCESS_PS13,"WAITING FOR SEPARATOR LEVEL",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS1,"CIP STARTED",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS6,"PRE-RINSE DONE",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS7,"RINSE RECIRCULATION",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS8,"EMPTY BALANCE TANK",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS2,"EMPTY BALANCE TANK",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS3,"BALANCE TANK LEVEL CONTROL",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS4,"VOTATOR PULSATION",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS5,"START STEAM",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS9,"FLUSH TO DRAIN",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS14,"RINSE #2",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS15,"RECIRCULATION",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS16,"EMPTY BALANCE TANK",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS10,"RECIRCULATION",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS11,"RECIRCULATION DONE",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS12,"DETERGENT WASH",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS13,"EMPTY BALANCE TANK",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS17,"FLUSH TO DRAIN",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS22,"RINSE #3",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS23,"RECIRCULATION",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS24,"EMPTY BALANCE TANK",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS18,"RECIRCULATION",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS19,"ADVANCE",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS20,"ACID WASH",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS21,"EMPTY BALANCE TANK",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_CS25,"STOP FEED",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_STEP_CS25,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_SHORT_CIP_REMINDER,">3Hrs from CIP to Startup - DO SHORT CIP",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_SHUTDOWN_SS1,"SHUTDOWN STARTED",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_SHUTDOWN_SS6,"WATER TO DRAIN",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_SHUTDOWN_SS7,"RECIRCULATION",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_SHUTDOWN_SS8,"EMPTY STERILE TANK",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_SHUTDOWN_SS2,"STOP GELATIN FEED",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_SHUTDOWN_SS3,"WATER FEED",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_SHUTDOWN_SS4,"EMPTY SEPARATOR",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_SHUTDOWN_SS5,"REBUILT SEPARATOR LEVEL",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_SHUTDOWN_SS9,"FORWARD",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_SHUTDOWN_SS10,"RECIRCULATION",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_SHUTDOWN_SS11,"STOP STEAM",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_SHUTDOWN_SS12,"SHUTDOWN COMPLETE",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_LEVEL_SEPARATOR,"SEPARATOR LEVEL HI - CHECK P72",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_AFTERLOOP_TEMP,"AFTER LOOP TEMP <140 c",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_BEFORELOOP_TEMP,"BEFORE LOOP TEMP <140 c",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PU66_CIP_LOWFLOW,"P66 CIP LowFlow Rate "check P66"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_MANUAL_DO,"STERILIZER CIP",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_AUTO_DO,"STERILIZER CIP",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_MONTH_DO,"STERILIZER CIP",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_SHORT_DO,"STERILIZER CIP",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_MANUAL_PB_DI,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_AUTO_PB_DI,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_MONTH_PB_DI,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_SHORT_PB_DI,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_DTRGNT_FLOW_LO,"Sterilizer CIP Detergent Flow Low",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_COND1_DI,"Sterilizer CIP Conductivity < 80mS",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_CIP_DTRGNT_COND_LO,"Sterilizer CIP Detergent Conductivity LO",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_490_10,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_490_11,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PROCESS_START_DI,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_IND_GEL_STERILIZATION,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_IND_WATER_RINSE1,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_IND_CAUSTIC,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_IND_WATER_RINSE2,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_EXCEPTION_PROD_PURGE_DI,"PRODUCTION PURGE - SUSPEND ON",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_IND_P118,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_IND_VAC_LIQ_LVL,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_IND_WATER_STERILIZATION,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_EXCEPTION_STER_TRANS_DI,"STER TRANSITION IND LIGHT - SUSPEND OFF",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PROC_CHEM_START_DI,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_LEVEL_ALARM,"STERILE TANK LOW LEVEL",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_TOGGLE_SWITCH_ALERT,"Sterilizer Panel Toggle Switch in MAN",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_RECLAIM_PUMP_TRIPPED,"Chemetator Recovery Tank Pump Overload",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_RECLAIM_TANK_LEVEL,"Chemetator Recovery Tank HI Level",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PH_SFTK_INTLK,"SFTK Interlock to Sterilzer for CIP",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_PH_SFTK_INTLK_ALM,"Cannot Start CIP - Close Outlet Valves",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_V111,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_V112,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_V113,"Vert. Condenser Drain Valve",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_IND_ACID,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_IND_WATER_RINSE3,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_TIM_245,"TIMER 245 STATUS",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_TIM_247,"TIMER 247 STATUS",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_TIM_248,"TIMER 248 STATUS",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,STER_TIM_249,"TIMER 249 STATUS",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
