remark,"CSV-Import-Export"
remark,"Date = Tue Apr 17 17:13:00 2024"
remark,"Version = RSLogix 5000 v33.01"
remark,"Owner = "
remark,"Company = "
0.3
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,,IDH_ADDR_HR02_10,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_11,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR02_12,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR03_00,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR03_01,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR10_00,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR10_01,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR10_02,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_ADDR_HR10_03,,BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T000_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T005_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T006_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T010_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T015_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T016_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T017_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T021_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T022_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T023_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T024_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T025_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T026_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T027_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T028_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T029_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T032_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T033_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T034_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T035_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T036_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T037_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T038_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T039_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,T060_TMR,,TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,ALARM_SILENCE_RESET_TIMER,"ALARM SILENCE RESET TIMER",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,RESET_P_B_RESET_TIMER,"RESET P.B. RESET TIMER",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,COUNTER_STOP_RESET_TIMER,"COUNTER STOP RESET TIMER",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,ALARM_SILENCE_TIMER,"ALARM SILENCE TIMER",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,STOP_COMIL_DELAY,"STOP COMIL DELAY",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,OZONE_LEAK_DELAY,"Ozone Leak Delay",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,OZONE_TROUBLE_DELAY,"Ozone Trouble Delay",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_SATAKE_BYPASS_REMINDER,"SATAKE Bypass Enabled with No Alarms Present",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,CHEM_TEST_FLOW_AVG_1,"CHEMETATOR FLOW AVG (minute)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,CHEM_TEST_FLOW_AVG_2,"CHEMETATOR FLOW AVG (hour)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T_51_1_PROPORTIONAL,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_1_INTEGRAL,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_1_DERIVATIVE,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_1_SAMPLING,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_2_PROPORTIONAL,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_2_INTEGRAL,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_2_DERIVATIVE,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_2_SAMPLING,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_5_PROPORTIONAL,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_5_INTEGRAL,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_5_DERIVATIVE,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_5_SAMPLING,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_3_S_PROPORTIONAL,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_3_S_INTEGRAL,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_3_S_DERIVATIVE,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_3_S_SAMPLING,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_3_W_PROPORTIONAL,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_3_W_INTEGRAL,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_3_W_DERIVATIVE,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_3_W_SAMPLING,"(NGC)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRI_CONT_P116_PV,"P116 CONTROLLER PV",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRI_CONT_P118_PV,"P118 CONTROLLER PV",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRIER_BATCH_NUM,"Drier Batch Number",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRI_EAST_OSC_ARM_ON,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_T51_3_PID_AUTO_MAN,"T51-3 AUTO/MAN",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_1_PID_LOOP_STATUS,"(NGC)",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_2_PID_LOOP_STATUS,"(NGC)",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_5_PID_LOOP_STATUS,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_3_S_PID_LOOP_STATUS,"(NGC)",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_12_PID_LOOP_STATUS,"(NGC)",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_3_W_PID_LOOP_STATUS,"(NGC)",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_12_SUMMER_WINTER,"T51-12 Summer Winter Selection",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRIER_COOK,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRIER_FLOW_SPIKE_ALARM,"DRIER FLOW SPIKE ALARM",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRIER_FLOW_SPIKE_ALARM_ACK_DO,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRI_LOCAL_ALARM_DO,"SIGNAL TO DRIER PLC TO TURN ON LOCAL ALM",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,DRI_LOCAL_ALM_LOCKOUT_DO,"LOCKS OUT ALARM IN PLC",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_3_W_PID_OUTPUT_FORCE,"FORCE CC1 CONTROL VALVE WINT(PID MAN ON)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T52_49_RAW,"small cooling tower return from cc3",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T52_50_RAW,"cc3 inlet temp",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,T51_11_RAW,"chiller #1 inlet temp (hot)",DINT,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_AV51_11_CLOSE,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_AV51_11_OPEN,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_AV51_12_CLOSE,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_AV51_12_OPEN,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_AV51_13_CLOSE,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_AV51_13_OPEN,"",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_12EF2_ZC_DO,"IDH Economizer Zone2 valve Output",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,IDH_12EF2_ZH_DO,"IDH Economizer Zone2 valve Opened",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,PU_51_1A_PROVE,"chiller #1 recirc pump A",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,PU_51_2A_PROVE,"chiller #2 recirc pump A",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,PU51_2B_PROVE,"chiller #2 recirc pump B",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,PU52_2A_PROVE,"small cooling tower recirc pump A",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,PU_51_1B_PROVE,"chiller #1 recirc pump B",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,PU52_2B_PROVE,"small cooling tower recirc pump B",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,INTAKE_BOTTOM_CLOSED,"Intake bottom valve closed feedback",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,INTAKE_MIDDLE_CLOSED,"Intake middle valve closed feedback",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,ZONE2_EXHAUST_FEEDBACK,"Zone2 valve exhaust feedback",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,ZONE2_REC_FEEDBACK,"Zone2 recirculation feedback",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,ZONE4_EXHAUST_FEEDBACK,"Zone4 exhaust feedback",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
TAG,,ZONE4_REC_FEEDBACK,"Zone4 recirculation feedback",BOOL,,"(RADIX := Decimal, Constant := false, ExternalAccess := Read/Write)"
