[BLOCK TYPE,TAG,NEXT BLK,DESCRIPTION,INITIAL SCAN,SCAN TIME,SMOOTHING,I/O DEVICE,H/W OPTIONS,I/O ADDRESS,SIGNAL CONDITIONING,LOW EGU LIMIT,HIGH EGU LIMIT,EGU TAG,INITIAL A/M STATUS,ALARM ENABLE,ALARM AREA(S),LO LO ALARM LIMIT,LO ALARM LIMIT,HI ALARM LIMIT,HI HI ALARM LIMIT,ROC ALARM LIMIT,DEAD BAND,ALARM PRIORITY,ENABLE OUTPUT,SECURITY AREA 1,SECURITY AREA 2,SECURITY AREA 3,ALARM AREA 1,ALARM AREA 2,ALARM AREA 3,ALARM AREA 4,ALARM AREA 5,ALARM AREA 6,ALARM AREA 7,ALARM AREA 8,ALARM AREA 9,ALARM AREA 10,ALARM AREA 11,ALARM AREA 12,ALARM AREA 13,ALARM AREA 14,ALARM AREA 15,USER FIELD 1,USER FIELD 2,ESIG TYPE,ESIG ALLOW CONT USE,ESIG XMPT ALARM ACK,ESIG UNSIGNED WRITES,ESIG COMMENT REQUIRED,PDR Update Rate,PDR Access Time,PDR Deadband,PDR Latch,PDR Disable Output,PDR Array Length,Hist Description,Hist Collect,Hist Interval,Hist Offset,Hist Time Res,Hist Compress,Hist Deadband,Hist Comp Type,Hist Comp Time,Scale Enabled,Scale Clamping,Scale Use EGU,Scale Raw Low,Scale Raw High,Scale Low,Scale High,SHELVE ENABLE,SHELVE POLICY],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_ACID_2_SKIP_DI,,Sequence Skip,IGS,,OMR_FINS.EXT.H200.9,AUTO,ON,1,NO,,Skip,DISABLE,NONE,LOW,CLOSE,DISABLE,A,NONE,NONE,NO,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1008_HMI_CMD_DI,,RHT1 Cold Water valve HMI CMD,IGS,,OMR_FINS.EXT.H104.9,AUTO,ON,1,NO,,Cmd,DISABLE,NONE,LOW,CLOSE,DISABLE,A,NONE,NONE,NO,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_ACID_2_SKIP,,(NGC)Sequence Skip,IGS,,OMR_FINS.EXT.H200.9,AUTO,ON,1,NO,,Skip,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1008_MANUAL,,(NGC)V1008 RHT1 Cold Water valve,IGS,,OMR_FINS.EXT.H103.9,AUTO,ON,1,NO,Auto,Man,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V4008_ZC,,(NGC)RHT4 Cold Water valve Output,IGS,,OMR_FINS.EXT.W15.9,AUTO,ON,1,NO,,Open,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1008_MANUAL_DI,,V1008 RHT1 Cold Water valve,IGS,,OMR_FINS.EXT.H103.9,AUTO,ON,1,NO,Auto,Man,DISABLE,NONE,LOW,CLOSE,DISABLE,A,NONE,NONE,NO,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1008_ZC,,(NGC)RHT1 Cold Water valve Output,IGS,,OMR_FINS.EXT.W5.9,AUTO,ON,1,NO,,Open,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1008_ZC_DI,,RHT1 Cold Water valve Output,IGS,,OMR_FINS.EXT.W5.9,AUTO,ON,1,NO,,Open,DISABLE,NONE,LOW,CLOSE,DISABLE,A,NONE,NONE,NO,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1008_ZH,,(NGC)RHT1 Cold Water valve Opened,IGS,,OMR_FINS.EXT.W1.11,AUTO,ON,1,NO,Close,Open,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V4008_ZC_DI,,RHT4 Cold Water valve Output,IGS,,OMR_FINS.EXT.W15.9,AUTO,ON,1,NO,,Open,DISABLE,NONE,LOW,CLOSE,DISABLE,A,NONE,NONE,NO,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1008_ZH_DI,,RHT1 Cold Water valve Opened,IGS,,OMR_FINS.EXT.W1.11,AUTO,ON,1,NO,Close,Open,DISABLE,NONE,LOW,CLOSE,DISABLE,A,NONE,NONE,NO,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1010_AUTO_CMD,,(NGC)PRT1 Acid Dosing Valve AUTO CMD,IGS,,OMR_FINS.EXT.H105.11,AUTO,ON,1,NO,,Cmd,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1010_AUTO_CMD_DI,,PRT1 Acid Dosing Valve AUTO CMD,IGS,,OMR_FINS.EXT.H105.11,AUTO,ON,1,NO,,Cmd,DISABLE,NONE,LOW,CLOSE,DISABLE,A,NONE,NONE,NO,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V4008_ZH,,(NGC)RHT4 Cold Water valve Opened,IGS,,OMR_FINS.EXT.W14.11,AUTO,ON,1,NO,Close,Open,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1010_HMI_CMD,,(NGC)PRT1 Acid Dosing Valve HMI CMD,IGS,,OMR_FINS.EXT.H104.11,AUTO,ON,1,NO,,Cmd,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1010_HMI_CMD_DI,,PRT1 Acid Dosing Valve HMI CMD,IGS,,OMR_FINS.EXT.H104.11,AUTO,ON,1,NO,,Cmd,DISABLE,NONE,LOW,CLOSE,DISABLE,A,NONE,NONE,NO,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1010_MANUAL,,(NGC)V1010 PRT1 Acid Dosing Valve,IGS,,OMR_FINS.EXT.H103.11,AUTO,ON,1,NO,Auto,Man,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1010_MANUAL_DI,,V1010 PRT1 Acid Dosing Valve,IGS,,OMR_FINS.EXT.H103.11,AUTO,ON,1,NO,Auto,Man,DISABLE,NONE,LOW,CLOSE,DISABLE,A,NONE,NONE,NO,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,CENT_DAILY_CLEANING_CLEAR,,REMINDER - CLEAN CENTRIFUGE - DONE,IGS,,OMR_FINS.EXT.CIO400.12,AUTO,ON,1,NO,,CLEAR,DISABLE,NONE,LOW,COS,DISABLE,NONE,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1010_ZC,,(NGC)PRT1 Acid Dosing Valve Output,IGS,,OMR_FINS.EXT.W5.11,AUTO,ON,1,NO,,Open,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_ACID_1_START_DI,,Sequence Start,IGS,,OMR_FINS.EXT.H100.7,AUTO,ON,1,NO,,Start,DISABLE,NONE,LOW,CLOSE,DISABLE,A,NONE,NONE,NO,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1010_ZC_DI,,PRT1 Acid Dosing Valve Output,IGS,,OMR_FINS.EXT.W5.11,AUTO,ON,1,NO,,Open,DISABLE,NONE,LOW,CLOSE,DISABLE,A,NONE,NONE,NO,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1010_ZH,,(NGC)PRT1 Acid Dosing Valve Opened,IGS,,OMR_FINS.EXT.W1.14,AUTO,ON,1,NO,Close,Open,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,PRT1 Acid Dosing Valve Opened,YES,2000,0,Milliseconds,DISABLE,0,Percentage,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_ACID_1_START,,(NGC)Sequence Start,IGS,,OMR_FINS.EXT.H100.7,AUTO,ON,1,NO,,Start,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_ACID_1_SKIP_DI,,Sequence Skip,IGS,,OMR_FINS.EXT.H100.9,AUTO,ON,1,NO,,Skip,DISABLE,NONE,LOW,CLOSE,DISABLE,A,NONE,NONE,NO,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1010_ZH_DI,,PRT1 Acid Dosing Valve Opened,IGS,,OMR_FINS.EXT.W1.14,AUTO,ON,1,NO,Close,Open,DISABLE,NONE,LOW,CLOSE,DISABLE,A,NONE,NONE,NO,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,PRT1 Acid Dosing Valve Opened (F_CV),YES,2000,0,Milliseconds,DISABLE,0,Percentage,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_ACID_1_SKIP,,(NGC)Sequence Skip,IGS,,OMR_FINS.EXT.H100.9,AUTO,ON,1,NO,,Skip,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1011_AUTO_CMD,,(NGC)Caustic Dosing Valve for PRT1 AUTO,IGS,,OMR_FINS.EXT.H105.12,AUTO,ON,1,NO,,Cmd,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1011_AUTO_CMD_DI,,Caustic Dosing Valve for PRT1 AUTO CMD,IGS,,OMR_FINS.EXT.H105.12,AUTO,ON,1,NO,,Cmd,DISABLE,NONE,LOW,CLOSE,DISABLE,A,NONE,NONE,NO,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V4008_ZH_DI,,RHT4 Cold Water valve Opened,IGS,,OMR_FINS.EXT.W14.11,AUTO,ON,1,NO,Close,Open,DISABLE,NONE,LOW,CLOSE,DISABLE,A,NONE,NONE,NO,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V4010_AUTO_CMD,,(NGC)PRT4 Acid Dosing Valve AUTO CMD,IGS,,OMR_FINS.EXT.H505.11,AUTO,ON,1,NO,,Cmd,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1011_HMI_CMD,,(NGC)Caustic Dosing Valve for PRT1 HMI C,IGS,,OMR_FINS.EXT.H104.12,AUTO,ON,1,NO,,Cmd,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V4010_AUTO_CMD_DI,,PRT4 Acid Dosing Valve AUTO CMD,IGS,,OMR_FINS.EXT.H505.11,AUTO,ON,1,NO,,Cmd,DISABLE,NONE,LOW,CLOSE,DISABLE,A,NONE,NONE,NO,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1011_HMI_CMD_DI,,Caustic Dosing Valve for PRT1 HMI CMD,IGS,,OMR_FINS.EXT.H104.12,AUTO,ON,1,NO,,Cmd,DISABLE,NONE,LOW,CLOSE,DISABLE,A,NONE,NONE,NO,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1011_MANUAL,,(NGC)V1011 Caustic Dosing Valve for PRT1,IGS,,OMR_FINS.EXT.H103.12,AUTO,ON,1,NO,Auto,Man,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,WF_DRAIN_VALVE_AUTO_CMD,,(NGC)Water Frac Drain Valve Auto CMD,IGS,,OMR_FINS.EXT.H354.7,AUTO,ON,1,NO,Auto,Man,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,WF_DRAIN_VALVE_AUTO_CMD_DI,,Water Frac Drain Valve Auto CMD,IGS,,OMR_FINS.EXT.H354.7,AUTO,ON,1,NO,Auto,Man,DISABLE,NONE,LOW,CLOSE,DISABLE,A,NONE,NONE,NO,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1011_MANUAL_DI,,V1011 Caustic Dosing Valve for PRT1,IGS,,OMR_FINS.EXT.H103.12,AUTO,ON,1,NO,Auto,Man,DISABLE,NONE,LOW,CLOSE,DISABLE,A,NONE,NONE,NO,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1011_ZC,,(NGC)Caustic Dosing Valve for PRT1,IGS,,OMR_FINS.EXT.W5.12,AUTO,ON,1,NO,,Open,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1011_ZC_DI,,Caustic Dosing Valve for PRT1,IGS,,OMR_FINS.EXT.W5.12,AUTO,ON,1,NO,,Open,DISABLE,NONE,LOW,CLOSE,DISABLE,A,NONE,NONE,NO,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1011_ZH,,(NGC)Caustic Dosing Valve for PRT1,IGS,,OMR_FINS.EXT.W0.6,AUTO,ON,1,NO,Close,Open,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,Caustic Dosing Valve for PRT1,YES,10000,3,Milliseconds,ENABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1011_ZH_DI,,Caustic Dosing Valve for PRT1,IGS,,OMR_FINS.EXT.W0.6,AUTO,ON,1,NO,Close,Open,DISABLE,NONE,LOW,CLOSE,DISABLE,A,NONE,NONE,NO,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,Caustic Dosing Valve for PRT1 (F_CV),YES,10000,3,Milliseconds,ENABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,OSCIL_START,OSCIL_START_TIME,,IGS,,OMR_FINS.EXT.H13.5,AUTO,ON,1,NO,OPEN,CLOSE,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,NO,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,SCADA.OSCIL_START.F_CV,YES,10000,3,Milliseconds,ENABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1012_AUTO_CMD,,(NGC)Caustic Dosing Valve for RHT1 AUTO,IGS,,OMR_FINS.EXT.H105.13,AUTO,ON,1,NO,,Cmd,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1012_AUTO_CMD_DI,,Caustic Dosing Valve for RHT1 AUTO CMD,IGS,,OMR_FINS.EXT.H105.13,AUTO,ON,1,NO,,Cmd,DISABLE,NONE,LOW,CLOSE,DISABLE,A,NONE,NONE,NO,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,WF_DRAIN_VALVE_HMI_CMD,,(NGC)Water Frac Drain Valve HMI CMD,IGS,,OMR_FINS.EXT.H353.7,AUTO,ON,1,NO,Auto,Man,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,OSCIL_REASON_POPUP,,,IGS,,OMR_FINS.EXT.CIO340.8,AUTO,ON,1,NO,OPEN,CLOSE,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,NO,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,SCADA.OSCIL_REASON_POPUP.F_CV,NO,1000,0,Seconds,DISABLE,0.05,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,WF_DRAIN_VALVE_HMI_CMD_DI,,Water Frac Drain Valve HMI CMD,IGS,,OMR_FINS.EXT.H353.7,AUTO,ON,1,NO,Auto,Man,DISABLE,NONE,LOW,CLOSE,DISABLE,A,NONE,NONE,NO,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DI,N_PRE_V1012_HMI_CMD,,(NGC)Caustic Dosing Valve for RHT1 HMI C,IGS,,OMR_FINS.EXT.H104.13,AUTO,ON,1,NO,,Cmd,DISABLE,NONE,LOW,COS,DISABLE,A,NONE,NONE,YES,ALL,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,DISABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
