remark,"CSV-Import-Export"
remark,"Date = Tue Apr 17 17:13:00 2024"
remark,"Version = RSLogix 5000 v33.01"
remark,"Owner = "
remark,"Company = "
0.3
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
ALIAS,,EXT_M3000_RUNFL,"M3000 Run Fault (OMR H306.00)",,EXT_H_array[306].00,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H307," (OMR H307)",,EXT_H_array[307],"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT3_1H_PH_A,"PRT3 1hour PH Check Alarm (OMR H307.00)",,EXT_H_array[307].00,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT3_6H_PH_A,"PRT3 6hour PH Check Alarm (OMR H307.01)",,EXT_H_array[307].01,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V3001_FTC,"PRT3 30min pH Check Alarm (OMR H307.02)",,EXT_H_array[307].02,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H308," (OMR H308)",,EXT_H_array[308],"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT3_POSTW4_START,"Sequence Start (OMR H308.00)",,EXT_H_array[308].00,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT3_POSTW4_AUTO,"Sequence Auto (OMR H308.01)",,EXT_H_array[308].01,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT3_POSTW4_SKIP,"Sequence Skip (OMR H308.02)",,EXT_H_array[308].02,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT3_POSTWI_CAUSTIC_ENABLE,"PRT3 POSTWI Caustic Enable (OMR H308.04)",,EXT_H_array[308].04,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT3_POSTWII_CAUSTIC_ENABLE,"PRT3 POSTWII Caustic Enable (OMR H308.05)",,EXT_H_array[308].05,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT3_POSTWIII_CAUSTIC_ENABLE,"PRT3 POSTWIII Caustic Enable (OMR H308.06)",,EXT_H_array[308].06,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT3_CAUSTIC_REQ,"PRT3 Caustic Request (OMR H308.08)",,EXT_H_array[308].08,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT3_CAUSTIC_IND,"PRT3 Caustic Indicator (OMR H308.09)",,EXT_H_array[308].09,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H350," (OMR H350)",,EXT_H_array[350],"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ACID_UPDATE,"Acid Total Update (OMR H350.01)",,EXT_H_array[350].01,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ACID_RUNNING,"Acid System Running (OMR H350.02)",,EXT_H_array[350].02,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ACID_PRT1_DONE,"Acid Done (OMR H350.03)",,EXT_H_array[350].03,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ACID_PRT2_DONE,"Acid Done (OMR H350.04)",,EXT_H_array[350].04,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ACID_PRT3_DONE,"Acid Done (OMR H350.05)",,EXT_H_array[350].05,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ACID_PRT4_DONE,"Acid Done (OMR H350.06)",,EXT_H_array[350].06,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_LT_120_ALMH,"Acid Level High (OMR H350.07)",,EXT_H_array[350].07,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_LT_120_ALML,"Acid Low Flow (No change on level) (OMR H350.08)",,EXT_H_array[350].08,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_FIT_120_ALMH,"Acid Flow High (OMR H350.09)",,EXT_H_array[350].09,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_FIT_120_ALML,"Acid Flow Low (OMR H350.10)",,EXT_H_array[350].10,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ACID_PAUSE_ALM,"Acid Pause ALM (OMR H350.12)",,EXT_H_array[350].12,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ACID_RESUME,"Acid Resume (OMR H350.13)",,EXT_H_array[350].13,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ACID_FILLING,"Acid Filling (OMR H350.14)",,EXT_H_array[350].14,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H352," (OMR H352)",,EXT_H_array[352],"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V120_MANUAL,"Acid D Fill Valve 1=Manual 0=Auto (OMR H352.00)",,EXT_H_array[352].00,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V121_MANUAL,"Acid D Water Valve 1=Manual 0=Auto (OMR H352.01)",,EXT_H_array[352].01,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_P120_MANUAL,"Acid Pump 1=Manual 0=Auto (OMR H352.02)",,EXT_H_array[352].02,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V104_MANUAL,"Centrifuge Caustic Valve 1=Manual 0=Auto (OMR H352.04)",,EXT_H_array[352].04,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V105_MANUAL,"Water Fraction Caustic Valve 1=Manual 0=Auto (OMR H352.05)",,EXT_H_array[352].05,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_SPRAY_BALL_MANUAL,"Water Fraction Spray Ball 1=Manual 0=Auto (OMR H352.06)",,EXT_H_array[352].06,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_DRAIN_VALVE_MANUAL,"Water Fraction Drain Valve 1=Manual 0=Auto (OMR H352.07)",,EXT_H_array[352].07,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V115_MANUAL,"Demin Caustic Tank Fill 1=Manual 0=Auto (OMR H352.10)",,EXT_H_array[352].10,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_P110_MANUAL,"Day Tank Caustic Delivery Pump 1=Manual 0-Auto (OMR H352.11)",,EXT_H_array[352].11,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V110_MANUAL,"Old Caustic Tank Fill 1=Manual 0=Auto (OMR H352.12)",,EXT_H_array[352].12,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_P100_MANUAL,"Caustic Delivery Pump 1=Manual 0=Auto (OMR H352.13)",,EXT_H_array[352].13,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H353," (OMR H353)",,EXT_H_array[353],"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V120_HMI_CMD,"Acid D Fill Valve HMI CMD (OMR H353.00)",,EXT_H_array[353].00,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V121_HMI_CMD,"Acid D Water Valve HMI CMD (OMR H353.01)",,EXT_H_array[353].01,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_P120_HMI_CMD,"Acid Pump HMI CMD (OMR H353.02)",,EXT_H_array[353].02,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V104_HMI_CMD,"Centrifuge Caustic Valve HMI CMD (OMR H353.04)",,EXT_H_array[353].04,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V105_HMI_CMD,"Water Fraction Caustic Valve HMI CMD (OMR H353.05)",,EXT_H_array[353].05,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_SPRAY_BALL_HMI_CMD,"Water Fraction Spray Ball HMI CMD (OMR H353.06)",,EXT_H_array[353].06,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_DRAIN_VALVE_HMI_CMD,"Water Fraction Drain Valve HMI CMD (OMR H353.07)",,EXT_H_array[353].07,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_AUTO_ACID_RECLAIM,"Auto Acid Reclaim (OMR H353.08)",,EXT_H_array[353].08,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_AUTO_BATCH_RECLAIM,"Auto Batch Reclaim (OMR H353.09)",,EXT_H_array[353].09,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V115_HMI_CMD,"Demin Caustic Tank Fill HMI CMD (OMR H353.10)",,EXT_H_array[353].10,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_P110_HMI_CMD,"Day Tank Caustic Delivery Pump HMI CMD (OMR H353.11)",,EXT_H_array[353].11,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V110_HMI_CMD,"Old Caustic Tank Fill HMI CMD (OMR H353.12)",,EXT_H_array[353].12,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_P100_HMI_CMD,"Caustic Delivery Pump HMI CMD (OMR H353.13)",,EXT_H_array[353].13,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H354," (OMR H354)",,EXT_H_array[354],"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V120_AUTO_CMD,"Acid D Fill Valve AUTO CMD (OMR H354.00)",,EXT_H_array[354].00,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V121_AUTO_CMD,"Acid D Water Valve AUTO CMD (OMR H354.01)",,EXT_H_array[354].01,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_P120_AUTO_CMD,"Acid Pump AUTO CMD (OMR H354.02)",,EXT_H_array[354].02,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V104_AUTO_CMD,"Centrifuge Caustic Valve AUTO CMD (OMR H354.04)",,EXT_H_array[354].04,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V105_AUTO_CMD,"Water Fraction Caustic Valve AUTO CMD (OMR H354.05)",,EXT_H_array[354].05,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_SPRAY_BALL_AUTO_CMD,"Water Fraction Spray Ball AUTO CMD (OMR H354.06)",,EXT_H_array[354].06,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_DRAIN_VALVE_AUTO_CMD,"Water Fraction Drain Valve AUTO CMD (OMR H354.07)",,EXT_H_array[354].07,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ACID_WASH_WATER_1,"Acid Wash Water: 1 = City (OMR H354.08)",,EXT_H_array[354].08,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_BATCH_WASH_WATER_1,"Batch Wash Water: 1 = City (OMR H354.09)",,EXT_H_array[354].09,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_WASH_MANAUTO_P_B_0,"Wash Man/Auto P.B.: 0 = Man (OMR H354.10)",,EXT_H_array[354].10,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V110_AUTO_CMD,"Old Caustic Tank Fill AUTO CMD (OMR H354.12)",,EXT_H_array[354].12,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_P100_AUTO_CMD,"Caustic Delivery Pump AUTO CMD (OMR H354.13)",,EXT_H_array[354].13,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT_FEED_WATER_IND,"PRT Acid Wash Water Ind: 1 = City (OMR H354.15)",,EXT_H_array[354].15,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H356," (OMR H356)",,EXT_H_array[356],"(ExternalAccess := Read/Write)"
ALIAS,,EXT_CAUSTIC_AREA1_START_PB,"Caustic Start PB Area 1 (OMR H356.00)",,EXT_H_array[356].00,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_CAUSTIC_AREA2_START_PB,"Caustic Start PB Area 2 (OMR H356.01)",,EXT_H_array[356].01,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_CAUSTIC_AREA3_START_PB,"Caustic Start PB Area 3 (OMR H356.02)",,EXT_H_array[356].02,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_CAUSTIC_AREA4_START_PB,"Caustic Start PB Area 4 (OMR H356.03)",,EXT_H_array[356].03,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_CAUSTIC_AREA5_START_PB,"Caustic Start PB Area 5 (OMR H356.04)",,EXT_H_array[356].04,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_CAUSTIC_AREA6_START_PB,"Caustic Start PB Area 6 (OMR H356.05)",,EXT_H_array[356].05,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_CAUSTIC_AREA7_START_PB,"Caustic Start PB Area 7 (OMR H356.06)",,EXT_H_array[356].06,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_CAUSTIC_AREA8_START_PB,"Caustic Start PB Area 8 (OMR H356.07)",,EXT_H_array[356].07,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_WATER_FRACTION_SPRAY_PB,"Water Fraction Spray PB (OMR H356.15)",,EXT_H_array[356].15,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H357," (OMR H357)",,EXT_H_array[357],"(ExternalAccess := Read/Write)"
ALIAS,,EXT_CAUSTIC_AREA1_IND,"Caustic IND Area 1 (Extractors) (OMR H357.00)",,EXT_H_array[357].00,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_CAUSTIC_AREA2_IND,"Caustic IND Area 2 (Pretreatment) (OMR H357.01)",,EXT_H_array[357].01,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_CAUSTIC_AREA3_IND,"Caustic IND Area 3 (Centrifuge) (OMR H357.02)",,EXT_H_array[357].02,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_CAUSTIC_AREA4_IND,"Caustic IND Area 4 (Demin) (OMR H357.03)",,EXT_H_array[357].03,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_CAUSTIC_AREA5_IND,"Caustic IND Area 5 (Chopping) (OMR H357.04)",,EXT_H_array[357].04,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_CAUSTIC_AREA6_IND,"Caustic IND Area 6 (AutoJet) (OMR H357.05)",,EXT_H_array[357].05,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_CAUSTIC_AREA7_IND,"Caustic IND Area 7 (TK-110) (OMR H357.06)",,EXT_H_array[357].06,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_CAUSTIC_AREA8_IND,"Caustic IND Area 8 (Water Fraction Tank) (OMR H357.07)",,EXT_H_array[357].07,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT_WASH_FEED_WATER,"PRT Batch Wash Water Ind: 1 = City (OMR H357.09)",,EXT_H_array[357].09,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT_RECLAIM_PUMP,"Reclaim Pump (OMR H357.10)",,EXT_H_array[357].10,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT1_AUX_WT_FEED_REQ,"Pretreatment 1 Requesting Auxiliary Water wash (OMR H357.11)",,EXT_H_array[357].11,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT2_AUX_WT_FEED_REQ,"Pretreatment 2 Requesting Auxiliary Water wash (OMR H357.12)",,EXT_H_array[357].12,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT3_AUX_WT_FEED_REQ,"Pretreatment 3 Requesting Auxiliary Water wash (OMR H357.13)",,EXT_H_array[357].13,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_AUX_WT_FEED_REQ,"Pretreatment 4 Requesting Auxiliary Water wash (OMR H357.14)",,EXT_H_array[357].14,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_CAUSTIC_IND,"Caustic General Indicator (OMR H357.15)",,EXT_H_array[357].15,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H358," (OMR H358)",,EXT_H_array[358],"(ExternalAccess := Read/Write)"
ALIAS,,EXT_CAUSTIC_AREA4_STOP_PB,"Caustic STOP PB Area 4 (OMR H358.03)",,EXT_H_array[358].03,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_CAUSTIC_AREA7_STOP_PB,"Caustic STOP PB Area 7 (OMR H358.06)",,EXT_H_array[358].06,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_CAUSTIC_AREA8_STOP_PB,"Caustic STOP PB Area 8 (OMR H358.07)",,EXT_H_array[358].07,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_SCRUBBER_LIST_DONE,"Scrubber Check List Done (OMR H358.09)",,EXT_H_array[358].09,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_P100_RUNFL,"P100 "Caustic Delivery Pump"  Run Fault (OMR H358.10)",,EXT_H_array[358].10,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_CAUSTIC_ORDER,"Order Caustic (OMR H358.11)",,EXT_H_array[358].11,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_SCRUBBER_CHECK_LIST,"Scrubber Check List  (OMR H358.12)",,EXT_H_array[358].12,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_BOD_SAMLPE,"BOD Sample to be Taken (OMR H358.13)",,EXT_H_array[358].13,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_BOD_SAMLPE_DONE,"BOD Sample Taken (OMR H358.14)",,EXT_H_array[358].14,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_CAUSTIC_STOP_PB,"Caustic STOP PB Area 9 (OMR H358.15)",,EXT_H_array[358].15,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H359," (OMR H359)",,EXT_H_array[359],"(ExternalAccess := Read/Write)"
ALIAS,,EXT_AUTO_CLOSE_XV13_AJ,"Auto Close XV13 (AJ PLC) (OMR H359.02)",,EXT_H_array[359].02,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_P110_RUNFL,"P110 New Caustic Day Tank Delivery Pump Run Fault (OMR H359.10)",,EXT_H_array[359].10,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V115_AUTO_CMD,"Demin Caustic Day Tank Fill Valve Auto CMD (OMR H359.12)",,EXT_H_array[359].12,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_P110_AUTO_CMD,"Day Tank Caustic Delivery Pump Auto CMD (OMR H359.13)",,EXT_H_array[359].13,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_DT_CAUSTIC_IND,"Day Tank Caustic General Indicator (OMR H359.14)",,EXT_H_array[359].14,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_DT_CAUSTIC_STOP_PB,"Day Tank Caustic Stop PB (OMR H359.15)",,EXT_H_array[359].15,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H407," (OMR H407)",,EXT_H_array[407],"(ExternalAccess := Read/Write)"
ALIAS,,EXT_LIT4001_FORMULA_START,"If Transmitter signal OK (OMR H407.11)",,EXT_H_array[407].11,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_LIT4002_FORMULA_START,"If Transmitter signal OK (OMR H407.12)",,EXT_H_array[407].12,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H410," (OMR H410)",,EXT_H_array[410],"(ExternalAccess := Read/Write)"
ALIAS,,EXT_SV30_40D_CMD,"SV30-40D 1=Open 0=Close (OMR H410.12)",,EXT_H_array[410].12,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H412," (OMR H412)",,EXT_H_array[412],"(ExternalAccess := Read/Write)"
ALIAS,,EXT_LIT_4001_ALMH,"TK-4001 Level High Alarm (OMR H412.00)",,EXT_H_array[412].00,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_LIT_4002_ALMH,"TK-4002 Level High Alarm (OMR H412.01)",,EXT_H_array[412].01,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_TK_4002_LEVEL_70,"TK-4002 Level < 70% (OMR H412.02)",,EXT_H_array[412].02,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H500," (OMR H500)",,EXT_H_array[500],"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_ADVANCE,"PRT4 Advance Step (OMR H500.00)",,EXT_H_array[500].00,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_DROP_START,"Sequence Start (OMR H500.01)",,EXT_H_array[500].01,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_DROP_SKIP,"Sequence Skip (OMR H500.03)",,EXT_H_array[500].03,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_PREWASH_START,"Sequence Start (OMR H500.04)",,EXT_H_array[500].04,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_PREWASH_AUTO,"Sequence Auto (OMR H500.05)",,EXT_H_array[500].05,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_PREWASH_SKIP,"Sequence Skip (OMR H500.06)",,EXT_H_array[500].06,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_ACID_START,"Sequence Start (OMR H500.07)",,EXT_H_array[500].07,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_ACID_AUTO,"Sequence Auto (OMR H500.08)",,EXT_H_array[500].08,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_ACID_SKIP,"Sequence Skip (OMR H500.09)",,EXT_H_array[500].09,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_POSTWI_START,"Sequence Start (OMR H500.10)",,EXT_H_array[500].10,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_POSTWI_AUTO,"Sequence Auto (OMR H500.11)",,EXT_H_array[500].11,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_POSTWI_SKIP,"Sequence Skip (OMR H500.12)",,EXT_H_array[500].12,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_POSTWII_START,"Sequence Start (OMR H500.13)",,EXT_H_array[500].13,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_POSTWII_AUTO,"Sequence Auto (OMR H500.14)",,EXT_H_array[500].14,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_POSTWII_SKIP,"Sequence Skip (OMR H500.15)",,EXT_H_array[500].15,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H501," (OMR H501)",,EXT_H_array[501],"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_POSTWIII_START,"Sequence Start (OMR H501.00)",,EXT_H_array[501].00,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_POSTWIII_AUTO,"Sequence Auto (OMR H501.01)",,EXT_H_array[501].01,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_POSTWIII_SKIP,"Sequence Skip (OMR H501.02)",,EXT_H_array[501].02,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_DROP_EXT_START,"Sequence Start (OMR H501.03)",,EXT_H_array[501].03,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_DROP_EXT_AUTO,"Sequence Auto (OMR H501.04)",,EXT_H_array[501].04,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_DROP_EXT_SKIP,"Sequence Skip (OMR H501.05)",,EXT_H_array[501].05,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_WATER_REQ,"PRT4 Water Request (OMR H501.06)",,EXT_H_array[501].06,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_WATER_IND,"PRT4 Water Indicator (OMR H501.07)",,EXT_H_array[501].07,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_DRAIN_REQ,"PRT4 Drain Request (OMR H501.08)",,EXT_H_array[501].08,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_DRAIN_IND,"PRT4 Drain Indicator (OMR H501.09)",,EXT_H_array[501].09,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_ACID_REQ,"PRT4 Acid Indicator (OMR H501.10)",,EXT_H_array[501].10,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_ACID_IND,"PRT4 Acid Indicator (OMR H501.11)",,EXT_H_array[501].11,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_DROP_EXT_STOP,"Sequence Stop (OMR H501.12)",,EXT_H_array[501].12,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_ADVANCE_REQ,"Sequence Step Advance Request (OMR H501.13)",,EXT_H_array[501].13,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_ADVANCE_ACT_TIM,"Sequence Step Advance Request (OMR H501.14)",,EXT_H_array[501].14,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_SEQ_TIM_EN,"Sequence Timer Enabled (OMR H501.15)",,EXT_H_array[501].15,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H502," (OMR H502)",,EXT_H_array[502],"(ExternalAccess := Read/Write)"
ALIAS,,EXT_LT_4001_ALMH,"Rind Level High (OMR H502.00)",,EXT_H_array[502].00,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_LT_4002_ALMH,"PRT Level High (OMR H502.02)",,EXT_H_array[502].02,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_CHP_IND1,"Chopping Indication (OMR H502.07)",,EXT_H_array[502].07,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_PRT4_TIM_RESET,"Pretreatment Timers Reset (OMR H502.08)",,EXT_H_array[502].08,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_RHT4_HIGH_LEVEL,"RHT4 High level (OMR H502.10)",,EXT_H_array[502].10,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_RHT_4_SELECTED,"RHT 4 selected (OMR H502.11)",,EXT_H_array[502].11,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_RHT_4_ALARM_WHILE,"RHT 4 Alarm while chopping (OMR H502.12)",,EXT_H_array[502].12,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_ADDR_H503," (OMR H503)",,EXT_H_array[503],"(ExternalAccess := Read/Write)"
ALIAS,,EXT_M4000_MANUAL,"M4000 1=Manual 0=Auto (OMR H503.00)",,EXT_H_array[503].00,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V4001_MANUAL,"RHT4 Drain Valve 1=Manual 0=Auto (OMR H503.02)",,EXT_H_array[503].02,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V4002_MANUAL,"RHT4 Slide Gate Valve 1=Manual 0=Auto (OMR H503.03)",,EXT_H_array[503].03,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V4003_MANUAL,"PRT4 Spray Ball Cold Water Valve  1=Manual 0=Auto (OMR H503.04)",,EXT_H_array[503].04,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V4004_MANUAL,"PRT4 Drain Valve 1=Manual 0=Auto (OMR H503.05)",,EXT_H_array[503].05,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V4005_MANUAL,"PRT4 Drain Valve 1=Manual 0=Auto (OMR H503.06)",,EXT_H_array[503].06,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V4006_MANUAL,"PRT4 Cold Water Valve 1=Manual 0=Auto (OMR H503.07)",,EXT_H_array[503].07,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V4007_MANUAL,"PRT4 Discharge Valve 1=Manual 0=Auto (OMR H503.08)",,EXT_H_array[503].08,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V4008_MANUAL,"RHT4 Cold Water valve 1=Manual 0=Auto (OMR H503.09)",,EXT_H_array[503].09,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V4010_MANUAL,"PRT4 Acid Dosing Valve 1=Manual 0=Auto (OMR H503.11)",,EXT_H_array[503].11,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V4011_MANUAL,"Caustic Dosing Valve for PRT4 1=Manual 0=Auto (OMR H503.12)",,EXT_H_array[503].12,"(ExternalAccess := Read/Write)"
ALIAS,,EXT_V4012_MANUAL,"Caustic Dosing Valve for RHT4 1=Manual 0=Auto (OMR H503.13)",,EXT_H_array[503].13,"(ExternalAccess := Read/Write)"
